Date,Close,Date,Close,Date,Close,Total Returns
8/6/2018 16:00:00,1224.77,8/6/2018 16:00:00,1847.75,8/6/2018 16:00:00,52.27,3124.79
8/7/2018 16:00:00,1242.22,8/7/2018 16:00:00,1862.48,8/7/2018 16:00:00,51.78,3156.48
8/8/2018 16:00:00,1245.61,8/8/2018 16:00:00,1886.52,8/8/2018 16:00:00,51.81,3183.94
8/9/2018 16:00:00,1249.1,8/9/2018 16:00:00,1898.52,8/9/2018 16:00:00,52.22,3199.84
8/10/2018 16:00:00,1237.61,8/10/2018 16:00:00,1886.3,8/10/2018 16:00:00,51.88,3175.79
8/13/2018 16:00:00,1235.01,8/13/2018 16:00:00,1896.2,8/13/2018 16:00:00,52.22,3183.43
8/14/2018 16:00:00,1242.1,8/14/2018 16:00:00,1919.65,8/14/2018 16:00:00,52.44,3214.19
8/15/2018 16:00:00,1214.38,8/15/2018 16:00:00,1882.62,8/15/2018 16:00:00,52.56,3149.56
8/16/2018 16:00:00,1206.49,8/16/2018 16:00:00,1886.52,8/16/2018 16:00:00,53.33,3146.34
8/17/2018 16:00:00,1200.96,8/17/2018 16:00:00,1882.22,8/17/2018 16:00:00,54.4,3137.58
8/20/2018 16:00:00,1207.77,8/20/2018 16:00:00,1876.71,8/20/2018 16:00:00,53.87,3138.35
8/21/2018 16:00:00,1201.62,8/21/2018 16:00:00,1883.42,8/21/2018 16:00:00,53.76,3138.8
8/22/2018 16:00:00,1207.33,8/22/2018 16:00:00,1904.9,8/22/2018 16:00:00,53.76,3165.99
8/23/2018 16:00:00,1205.38,8/23/2018 16:00:00,1902.9,8/23/2018 16:00:00,53.87,3162.15
8/24/2018 16:00:00,1220.65,8/24/2018 16:00:00,1905.39,8/24/2018 16:00:00,54.04,3180.08
8/27/2018 16:00:00,1241.82,8/27/2018 16:00:00,1927.68,8/27/2018 16:00:00,54.49,3223.99
8/28/2018 16:00:00,1231.15,8/28/2018 16:00:00,1932.82,8/28/2018 16:00:00,54.93,3218.9
8/29/2018 16:00:00,1249.3,8/29/2018 16:00:00,1998.1,8/29/2018 16:00:00,55.75,3303.15
8/30/2018 16:00:00,1239.12,8/30/2018 16:00:00,2002.38,8/30/2018 16:00:00,56.26,3297.76
8/31/2018 16:00:00,1218.19,8/31/2018 16:00:00,2012.71,8/31/2018 16:00:00,56.91,3287.81
9/4/2018 16:00:00,1197,9/4/2018 16:00:00,2039.51,9/4/2018 16:00:00,57.09,3293.6
9/5/2018 16:00:00,1186.48,9/5/2018 16:00:00,1994.82,9/5/2018 16:00:00,56.72,3238.02
9/6/2018 16:00:00,1171.44,9/6/2018 16:00:00,1958.31,9/6/2018 16:00:00,55.78,3185.53
9/7/2018 16:00:00,1164.83,9/7/2018 16:00:00,1952.07,9/7/2018 16:00:00,55.33,3172.23
9/10/2018 16:00:00,1164.64,9/10/2018 16:00:00,1939.01,9/10/2018 16:00:00,54.58,3158.23
9/11/2018 16:00:00,1177.36,9/11/2018 16:00:00,1987.15,9/11/2018 16:00:00,55.96,3220.47
9/12/2018 16:00:00,1162.82,9/12/2018 16:00:00,1990,9/12/2018 16:00:00,55.27,3208.09
9/13/2018 16:00:00,1175.33,9/13/2018 16:00:00,1989.87,9/13/2018 16:00:00,56.6,3221.8
9/14/2018 16:00:00,1172.53,9/14/2018 16:00:00,1970.19,9/14/2018 16:00:00,55.96,3198.68
9/17/2018 16:00:00,1156.05,9/17/2018 16:00:00,1908.03,9/17/2018 16:00:00,54.47,3118.55
9/18/2018 16:00:00,1161.22,9/18/2018 16:00:00,1941.05,9/18/2018 16:00:00,54.56,3156.83
9/19/2018 16:00:00,1171.09,9/19/2018 16:00:00,1926.42,9/19/2018 16:00:00,54.59,3152.1
9/20/2018 16:00:00,1186.87,9/20/2018 16:00:00,1944.3,9/20/2018 16:00:00,55.01,3186.18
9/21/2018 16:00:00,1166.09,9/21/2018 16:00:00,1915.01,9/21/2018 16:00:00,54.42,3135.52
9/24/2018 16:00:00,1173.37,9/24/2018 16:00:00,1934.36,9/24/2018 16:00:00,55.2,3162.93
9/25/2018 16:00:00,1184.65,9/25/2018 16:00:00,1974.55,9/25/2018 16:00:00,55.55,3214.75
9/26/2018 16:00:00,1180.49,9/26/2018 16:00:00,1974.85,9/26/2018 16:00:00,55.11,3210.45
9/27/2018 16:00:00,1194.64,9/27/2018 16:00:00,2012.98,9/27/2018 16:00:00,56.24,3263.86
9/28/2018 16:00:00,1193.47,9/28/2018 16:00:00,2003,9/28/2018 16:00:00,56.44,3252.91
10/1/2018 16:00:00,1195.31,10/1/2018 16:00:00,2004.36,10/1/2018 16:00:00,56.82,3256.49
10/2/2018 16:00:00,1200.11,10/2/2018 16:00:00,1971.31,10/2/2018 16:00:00,57.32,3228.74
10/3/2018 16:00:00,1202.95,10/3/2018 16:00:00,1952.76,10/3/2018 16:00:00,58.02,3213.73
10/4/2018 16:00:00,1168.19,10/4/2018 16:00:00,1909.42,10/4/2018 16:00:00,57,3134.61
10/5/2018 16:00:00,1157.35,10/5/2018 16:00:00,1889.65,10/5/2018 16:00:00,56.07,3103.07
10/8/2018 16:00:00,1148.97,10/8/2018 16:00:00,1864.42,10/8/2018 16:00:00,55.94,3069.33
10/9/2018 16:00:00,1138.82,10/9/2018 16:00:00,1870.32,10/9/2018 16:00:00,56.72,3065.86
10/10/2018 16:00:00,1081.22,10/10/2018 16:00:00,1755.25,10/10/2018 16:00:00,54.09,2890.56
10/11/2018 16:00:00,1079.32,10/11/2018 16:00:00,1719.36,10/11/2018 16:00:00,53.61,2852.29
10/12/2018 16:00:00,1110.08,10/12/2018 16:00:00,1788.61,10/12/2018 16:00:00,55.53,2954.22
10/15/2018 16:00:00,1092.25,10/15/2018 16:00:00,1760.95,10/15/2018 16:00:00,54.34,2907.54
10/16/2018 16:00:00,1121.28,10/16/2018 16:00:00,1819.96,10/16/2018 16:00:00,55.54,2996.78
10/17/2018 16:00:00,1115.69,10/17/2018 16:00:00,1831.73,10/17/2018 16:00:00,55.3,3002.72
10/18/2018 16:00:00,1087.97,10/18/2018 16:00:00,1770.72,10/18/2018 16:00:00,54.01,2912.7
10/19/2018 16:00:00,1096.46,10/19/2018 16:00:00,1764.03,10/19/2018 16:00:00,54.83,2915.32
10/22/2018 16:00:00,1101.16,10/22/2018 16:00:00,1789.3,10/22/2018 16:00:00,55.16,2945.62
10/23/2018 16:00:00,1103.69,10/23/2018 16:00:00,1768.7,10/23/2018 16:00:00,55.68,2928.07
10/24/2018 16:00:00,1050.71,10/24/2018 16:00:00,1664.2,10/24/2018 16:00:00,53.77,2768.68
10/25/2018 16:00:00,1095.57,10/25/2018 16:00:00,1782.17,10/25/2018 16:00:00,54.95,2932.69
10/26/2018 16:00:00,1071.47,10/26/2018 16:00:00,1642.81,10/26/2018 16:00:00,54.08,2768.36
10/29/2018 16:00:00,1020.08,10/29/2018 16:00:00,1538.88,10/29/2018 16:00:00,53.06,2612.02
10/30/2018 16:00:00,1036.21,10/30/2018 16:00:00,1530.42,10/30/2018 16:00:00,53.33,2619.96
10/31/2018 16:00:00,1076.77,10/31/2018 16:00:00,1598.01,10/31/2018 16:00:00,54.72,2729.5
11/1/2018 16:00:00,1070,11/1/2018 16:00:00,1665.53,11/1/2018 16:00:00,55.56,2791.09
11/2/2018 16:00:00,1057.79,11/2/2018 16:00:00,1665.53,11/2/2018 16:00:00,51.87,2775.19
11/5/2018 16:00:00,1040.09,11/5/2018 16:00:00,1627.8,11/5/2018 16:00:00,50.4,2718.29
11/6/2018 16:00:00,1055.81,11/6/2018 16:00:00,1642.81,11/6/2018 16:00:00,50.94,2749.56
11/7/2018 16:00:00,1093.39,11/7/2018 16:00:00,1755.49,11/7/2018 16:00:00,52.49,2901.37
11/8/2018 16:00:00,1082.4,11/8/2018 16:00:00,1754.91,11/8/2018 16:00:00,52.12,2889.43
11/9/2018 16:00:00,1066.15,11/9/2018 16:00:00,1712.43,11/9/2018 16:00:00,51.12,2829.7
11/12/2018 16:00:00,1038.63,11/12/2018 16:00:00,1636.85,11/12/2018 16:00:00,48.54,2724.02
11/13/2018 16:00:00,1036.05,11/13/2018 16:00:00,1631.17,11/13/2018 16:00:00,48.06,2715.28
11/14/2018 16:00:00,1043.66,11/14/2018 16:00:00,1599.01,11/14/2018 16:00:00,46.7,2689.37
11/15/2018 16:00:00,1064.71,11/15/2018 16:00:00,1619.44,11/15/2018 16:00:00,47.85,2732
11/16/2018 16:00:00,1061.49,11/16/2018 16:00:00,1593.41,11/16/2018 16:00:00,48.38,2703.28
11/19/2018 16:00:00,1020,11/19/2018 16:00:00,1512.29,11/19/2018 16:00:00,46.47,2578.76
11/20/2018 16:00:00,1025.76,11/20/2018 16:00:00,1495.46,11/20/2018 16:00:00,44.25,2565.47
11/21/2018 16:00:00,1037.61,11/21/2018 16:00:00,1516.73,11/21/2018 16:00:00,44.2,2598.54
11/23/2018 13:00:00,1023.88,11/23/2018 13:00:00,1502.06,11/23/2018 13:00:00,43.07,2569.01
11/26/2018 16:00:00,1048.62,11/26/2018 16:00:00,1581.33,11/26/2018 16:00:00,43.66,2673.61
11/27/2018 16:00:00,1044.41,11/27/2018 16:00:00,1581.42,11/27/2018 16:00:00,43.56,2669.39
11/28/2018 16:00:00,1086.23,11/28/2018 16:00:00,1677.75,11/28/2018 16:00:00,45.24,2809.22
11/29/2018 16:00:00,1088.3,11/29/2018 16:00:00,1673.57,11/29/2018 16:00:00,44.89,2806.76
11/30/2018 16:00:00,1094.43,11/30/2018 16:00:00,1690.17,11/30/2018 16:00:00,44.65,2829.25
12/3/2018 16:00:00,1106.43,12/3/2018 16:00:00,1772.36,12/3/2018 16:00:00,46.21,2925
12/4/2018 16:00:00,1050.82,12/4/2018 16:00:00,1668.4,12/4/2018 16:00:00,44.17,2763.39
12/6/2018 16:00:00,1068.73,12/6/2018 16:00:00,1699.19,12/6/2018 16:00:00,43.68,2811.6
12/7/2018 16:00:00,1036.58,12/7/2018 16:00:00,1629.13,12/7/2018 16:00:00,42.12,2707.83
12/10/2018 16:00:00,1039.55,12/10/2018 16:00:00,1641.03,12/10/2018 16:00:00,42.4,2722.98
12/11/2018 16:00:00,1051.75,12/11/2018 16:00:00,1643.24,12/11/2018 16:00:00,42.16,2737.15
12/12/2018 16:00:00,1063.68,12/12/2018 16:00:00,1663.54,12/12/2018 16:00:00,42.28,2769.5
12/13/2018 16:00:00,1061.9,12/13/2018 16:00:00,1658.38,12/13/2018 16:00:00,42.74,2763.02
12/14/2018 16:00:00,1042.1,12/14/2018 16:00:00,1591.91,12/14/2018 16:00:00,41.37,2675.38
12/17/2018 16:00:00,1016.53,12/17/2018 16:00:00,1520.91,12/17/2018 16:00:00,40.99,2578.43
12/18/2018 16:00:00,1028.71,12/18/2018 16:00:00,1551.48,12/18/2018 16:00:00,41.52,2621.71
12/19/2018 16:00:00,1023.01,12/19/2018 16:00:00,1495.08,12/19/2018 16:00:00,40.22,2558.31
12/20/2018 16:00:00,1009.41,12/20/2018 16:00:00,1460.83,12/20/2018 16:00:00,39.21,2509.45
12/21/2018 16:00:00,979.54,12/21/2018 16:00:00,1377.45,12/21/2018 16:00:00,37.68,2394.67
12/24/2018 13:00:00,976.22,12/24/2018 13:00:00,1343.96,12/24/2018 13:00:00,36.71,2356.89
12/26/2018 16:00:00,1039.46,12/26/2018 16:00:00,1470.9,12/26/2018 16:00:00,39.29,2549.65
12/27/2018 16:00:00,1043.88,12/27/2018 16:00:00,1461.64,12/27/2018 16:00:00,39.04,2544.56
12/28/2018 16:00:00,1037.08,12/28/2018 16:00:00,1478.02,12/28/2018 16:00:00,39.06,2554.16
12/31/2018 16:00:00,1035.61,12/31/2018 16:00:00,1501.97,12/31/2018 16:00:00,39.44,2577.02
1/2/2019 16:00:00,1045.85,1/2/2019 16:00:00,1539.13,1/2/2019 16:00:00,39.48,2624.46
1/3/2019 16:00:00,1016.06,1/3/2019 16:00:00,1500.28,1/3/2019 16:00:00,35.55,2551.89
1/4/2019 16:00:00,1070.71,1/4/2019 16:00:00,1575.39,1/4/2019 16:00:00,37.07,2683.17
1/7/2019 16:00:00,1068.39,1/7/2019 16:00:00,1629.51,1/7/2019 16:00:00,36.98,2734.88
1/8/2019 16:00:00,1076.28,1/8/2019 16:00:00,1656.58,1/8/2019 16:00:00,37.69,2770.55
1/9/2019 16:00:00,1074.66,1/9/2019 16:00:00,1659.42,1/9/2019 16:00:00,38.33,2772.41
1/10/2019 16:00:00,1070.33,1/10/2019 16:00:00,1656.22,1/10/2019 16:00:00,38.45,2765
1/11/2019 16:00:00,1057.19,1/11/2019 16:00:00,1640.56,1/11/2019 16:00:00,38.07,2735.82
1/14/2019 16:00:00,1044.69,1/14/2019 16:00:00,1617.21,1/14/2019 16:00:00,37.5,2699.4
1/15/2019 16:00:00,1077.15,1/15/2019 16:00:00,1674.56,1/15/2019 16:00:00,38.27,2789.98
1/16/2019 16:00:00,1080.97,1/16/2019 16:00:00,1683.78,1/16/2019 16:00:00,38.74,2803.49
1/17/2019 16:00:00,1089.9,1/17/2019 16:00:00,1693.22,1/17/2019 16:00:00,38.97,2822.09
1/18/2019 16:00:00,1098.26,1/18/2019 16:00:00,1696.2,1/18/2019 16:00:00,39.21,2833.67
1/22/2019 16:00:00,1070.52,1/22/2019 16:00:00,1632.17,1/22/2019 16:00:00,38.33,2741.02
1/23/2019 16:00:00,1075.57,1/23/2019 16:00:00,1640.02,1/23/2019 16:00:00,38.48,2754.07
1/24/2019 16:00:00,1073.9,1/24/2019 16:00:00,1654.93,1/24/2019 16:00:00,38.17,2767
1/25/2019 16:00:00,1090.99,1/25/2019 16:00:00,1670.57,1/25/2019 16:00:00,39.44,2801
1/28/2019 16:00:00,1070.08,1/28/2019 16:00:00,1637.89,1/28/2019 16:00:00,39.08,2747.05
1/29/2019 16:00:00,1060.62,1/29/2019 16:00:00,1593.88,1/29/2019 16:00:00,38.67,2693.17
1/30/2019 16:00:00,1089.06,1/30/2019 16:00:00,1670.43,1/30/2019 16:00:00,41.31,2800.8
1/31/2019 16:00:00,1116.37,1/31/2019 16:00:00,1718.73,1/31/2019 16:00:00,41.61,2876.71
2/1/2019 16:00:00,1110.75,2/1/2019 16:00:00,1626.23,2/1/2019 16:00:00,41.63,2778.61
2/4/2019 16:00:00,1132.8,2/4/2019 16:00:00,1633.31,2/4/2019 16:00:00,42.81,2808.92
2/5/2019 16:00:00,1145.99,2/5/2019 16:00:00,1658.81,2/5/2019 16:00:00,43.55,2848.35
2/6/2019 16:00:00,1115.23,2/6/2019 16:00:00,1640.26,2/6/2019 16:00:00,43.56,2799.05
2/7/2019 16:00:00,1098.71,2/7/2019 16:00:00,1614.37,2/7/2019 16:00:00,42.74,2755.82
2/8/2019 16:00:00,1095.06,2/8/2019 16:00:00,1588.22,2/8/2019 16:00:00,42.6,2725.88
2/11/2019 16:00:00,1095.01,2/11/2019 16:00:00,1591,2/11/2019 16:00:00,42.36,2728.37
2/12/2019 16:00:00,1121.37,2/12/2019 16:00:00,1638.01,2/12/2019 16:00:00,42.72,2802.1
2/13/2019 16:00:00,1120.16,2/13/2019 16:00:00,1640,2/13/2019 16:00:00,42.55,2802.71
2/14/2019 16:00:00,1121.67,2/14/2019 16:00:00,1622.65,2/14/2019 16:00:00,42.7,2787.02
2/15/2019 16:00:00,1113.65,2/15/2019 16:00:00,1607.95,2/15/2019 16:00:00,42.61,2764.21
2/19/2019 16:00:00,1118.56,2/19/2019 16:00:00,1627.58,2/19/2019 16:00:00,42.73,2788.87
2/20/2019 16:00:00,1113.8,2/20/2019 16:00:00,1622.1,2/20/2019 16:00:00,43.01,2778.91
2/21/2019 16:00:00,1096.97,2/21/2019 16:00:00,1619.44,2/21/2019 16:00:00,42.77,2759.18
2/22/2019 16:00:00,1110.37,2/22/2019 16:00:00,1631.56,2/22/2019 16:00:00,43.24,2785.17
2/25/2019 16:00:00,1109.4,2/25/2019 16:00:00,1633,2/25/2019 16:00:00,43.56,2785.96
2/26/2019 16:00:00,1115.13,2/26/2019 16:00:00,1636.4,2/26/2019 16:00:00,43.58,2795.11
2/27/2019 16:00:00,1116.05,2/27/2019 16:00:00,1641.09,2/27/2019 16:00:00,43.72,2800.86
2/28/2019 16:00:00,1119.92,2/28/2019 16:00:00,1639.83,2/28/2019 16:00:00,43.29,2803.04
3/1/2019 16:00:00,1140.99,3/1/2019 16:00:00,1671.73,3/1/2019 16:00:00,43.74,2856.46
3/4/2019 16:00:00,1147.8,3/4/2019 16:00:00,1696.17,3/4/2019 16:00:00,43.96,2887.93
3/5/2019 16:00:00,1162.03,3/5/2019 16:00:00,1692.43,3/5/2019 16:00:00,43.88,2898.34
3/6/2019 16:00:00,1157.86,3/6/2019 16:00:00,1668.95,3/6/2019 16:00:00,43.63,2870.44
3/7/2019 16:00:00,1143.3,3/7/2019 16:00:00,1625.95,3/7/2019 16:00:00,43.13,2812.38
3/8/2019 16:00:00,1142.32,3/8/2019 16:00:00,1620.8,3/8/2019 16:00:00,43.23,2806.35
3/11/2019 16:00:00,1175.76,3/11/2019 16:00:00,1670.62,3/11/2019 16:00:00,44.73,2891.11
3/12/2019 16:00:00,1193.2,3/12/2019 16:00:00,1673.1,3/12/2019 16:00:00,45.23,2911.53
3/13/2019 16:00:00,1193.32,3/13/2019 16:00:00,1690.81,3/13/2019 16:00:00,45.43,2929.56
3/14/2019 16:00:00,1185.55,3/14/2019 16:00:00,1686.22,3/14/2019 16:00:00,45.93,2917.7
3/15/2019 16:00:00,1184.46,3/15/2019 16:00:00,1712.36,3/15/2019 16:00:00,46.53,2943.35
3/18/2019 16:00:00,1184.26,3/18/2019 16:00:00,1742.15,3/18/2019 16:00:00,47.01,2973.42
3/19/2019 16:00:00,1198.85,3/19/2019 16:00:00,1761.85,3/19/2019 16:00:00,46.63,3007.33
3/20/2019 16:00:00,1223.97,3/20/2019 16:00:00,1797.27,3/20/2019 16:00:00,47.04,3068.28
3/21/2019 16:00:00,1231.54,3/21/2019 16:00:00,1819.26,3/21/2019 16:00:00,48.77,3099.57
3/22/2019 16:00:00,1205.5,3/22/2019 16:00:00,1764.77,3/22/2019 16:00:00,47.76,3018.03
3/25/2019 16:00:00,1193,3/25/2019 16:00:00,1774.26,3/25/2019 16:00:00,47.19,3014.45
3/26/2019 16:00:00,1184.62,3/26/2019 16:00:00,1783.76,3/26/2019 16:00:00,46.7,3015.08
3/27/2019 16:00:00,1173.02,3/27/2019 16:00:00,1765.7,3/27/2019 16:00:00,47.12,2985.84
3/28/2019 16:00:00,1168.49,3/28/2019 16:00:00,1773.42,3/28/2019 16:00:00,47.18,2989.09
3/29/2019 16:00:00,1173.31,3/29/2019 16:00:00,1780.75,3/29/2019 16:00:00,47.49,3001.55
4/1/2019 16:00:00,1194.43,4/1/2019 16:00:00,1814.19,4/1/2019 16:00:00,47.81,3056.43
4/2/2019 16:00:00,1200.49,4/2/2019 16:00:00,1813.98,4/2/2019 16:00:00,48.51,3062.98
4/3/2019 16:00:00,1205.92,4/3/2019 16:00:00,1820.7,4/3/2019 16:00:00,48.84,3075.46
4/4/2019 16:00:00,1215,4/4/2019 16:00:00,1818.86,4/4/2019 16:00:00,48.92,3082.78
4/5/2019 16:00:00,1207.15,4/5/2019 16:00:00,1837.28,4/5/2019 16:00:00,49.25,3093.68
4/8/2019 16:00:00,1203.84,4/8/2019 16:00:00,1849.86,4/8/2019 16:00:00,50.03,3103.73
4/9/2019 16:00:00,1197.25,4/9/2019 16:00:00,1835.84,4/9/2019 16:00:00,49.88,3082.97
4/10/2019 16:00:00,1202.16,4/10/2019 16:00:00,1847.33,4/10/2019 16:00:00,50.16,3099.65
4/11/2019 16:00:00,1204.62,4/11/2019 16:00:00,1844.07,4/11/2019 16:00:00,49.74,3098.43
4/12/2019 16:00:00,1217.87,4/12/2019 16:00:00,1843.06,4/12/2019 16:00:00,49.72,3110.65
4/15/2019 16:00:00,1221.1,4/15/2019 16:00:00,1844.87,4/15/2019 16:00:00,49.81,3115.78
4/16/2019 16:00:00,1227.13,4/16/2019 16:00:00,1863.04,4/16/2019 16:00:00,49.81,3139.98
4/17/2019 16:00:00,1236.34,4/17/2019 16:00:00,1864.82,4/17/2019 16:00:00,50.78,3151.94
4/18/2019 16:00:00,1236.37,4/18/2019 16:00:00,1861.69,4/18/2019 16:00:00,50.97,3149.03
4/22/2019 16:00:00,1248.84,4/22/2019 16:00:00,1887.31,4/22/2019 16:00:00,51.13,3187.28
